,dstat,bootmean,bootstd,Z,ABBA,BABA,nloci
200,0.490169899081313,0.490101637730262,0.01063511549647738,46.08975795736959,2950.132812499997,1009.3255208333344,39165
20,0.5254007424887761,0.5252038126895752,0.011463744963342737,45.831510049188445,2944.7013888888864,916.1875000000027,37776
0,0.4891457235991232,0.4889642615706747,0.010703683024660736,45.698823710694406,3013.453124999996,1033.770833333334,40023
2,0.4878815653301392,0.48776351689332953,0.01070284703825052,45.58427898544348,2946.520833333334,1014.1718750000002,39821
22,0.5230879754256731,0.523371266644005,0.011600582351436108,45.0915272681045,2882.0156249999986,902.4218750000003,37624
322,0.5190093186408249,0.5191472435773994,0.01157109630109749,44.85394513496514,2679.4375,848.4375,35440
300,0.49410428218261254,0.4937160017790942,0.011054829998752715,44.69578295083334,2760.583333333328,934.7187500000006,37424
202,0.48884744137706,0.4890427872365879,0.010989158320068615,44.484520755726784,2887.421875,991.3125,38984
220,0.5200379872259715,0.519976449502281,0.011815924222398525,44.01162172656593,2884.3749999999945,910.7604166666683,37047
320,0.5223255463189092,0.5224725953974829,0.011875321547964782,43.9841181739139,2733.5416666666606,857.7291666666681,35561
302,0.49117657186144204,0.49115982728619695,0.01120206782265985,43.84695572614519,2706.671875,923.578125,37272
222,0.517761981889744,0.5188089127595957,0.011902273968555593,43.50109762702574,2825.859375,897.859375,36910
3,0.4896890324543851,0.4899014035164234,0.011375942169851097,43.04601984987014,2651.7395833333308,908.3854166666661,38193
203,0.48911160274009113,0.4896864031477226,0.011382427021458632,42.97076553339611,2618.765625,898.453125,37458
23,0.5172392772670737,0.5176696209585713,0.012060506038088182,42.887029419295075,2592.645833333331,824.9375,36276
120,0.5274881443378607,0.5276483843830161,0.012348412647637325,42.71708108481354,2060.1041666666633,637.2708333333331,27863
24,0.5436516191664927,0.5435799734121077,0.012742726080464135,42.66368245959275,2782.6249999999973,822.6249999999998,36346
324,0.5410273515677118,0.5397974021322001,0.012687162997031948,42.643682570664566,2598.75,774.0,34325
400,0.49478267397342457,0.4949614579209195,0.011856431437071985,41.73116309063851,2177.8750000000027,736.0937500000017,29627
204,0.505043190840475,0.5047455593651222,0.012170018073983834,41.498968018800156,2760.484375,907.828125,37560
224,0.5395569620253164,0.5402781705671709,0.013026456365876408,41.42008746436357,2736.5625,818.4375,35691
304,0.5076736525862381,0.5071963141903981,0.01232900857903083,41.1771675988359,2603.28125,850.09375,35982
230,0.4762644999062219,0.47728894964767504,0.011657285164681189,40.85552452205514,2418.6979166666642,858.0833333333342,36110
303,0.4901361122123426,0.49037382008918096,0.012029222922549291,40.74545092131941,2466.6875,844.0,35963
420,0.5274848134759433,0.5277891720680324,0.01301427728620411,40.53124133409297,2134.739583333332,660.3645833333348,28329
323,0.5133100504462553,0.5139227242236789,0.012695875945785615,40.431243392595384,2437.375,783.875,34335
122,0.521952138684756,0.5232261279266963,0.013048740084673383,40.00019429445327,2019.25,634.25,27757
232,0.4745683302261569,0.4738567044877421,0.01187660496174134,39.9582483171669,2360.484375,841.109375,35960
402,0.491056768176544,0.49102719620030955,0.012357158719518304,39.73864699179699,2128.34375,726.46875,29492
223,0.513604374087962,0.5134967066359893,0.012957328930790275,39.63813659677133,2560.6875,822.875,35642
330,0.4770548408937043,0.4773801797614539,0.012057245516399256,39.565822910784576,2272.510416666662,804.5729166666677,34661
4,0.5025699886614062,0.5025546500240347,0.01278391846498239,39.31267162240138,2809.109374999998,929.9635416666664,38321
332,0.47379216043755695,0.4749254276462453,0.012166971731910368,38.940845008700094,2223.03125,793.71875,34530
103,0.4921399914208574,0.49314979320374697,0.012671104590546725,38.839549299278794,1847.96875,628.96875,28045
100,0.4863731419630497,0.4862485638905822,0.012600182957708714,38.600482516445496,2058.2552083333344,711.244791666668,29113
102,0.4834428730371747,0.48392359777804234,0.012615399847800272,38.32164488400833,2020.796875,703.671875,28977
123,0.5261471682513436,0.5258055653692778,0.01375199728170203,38.25969111784353,1845.875,573.125,26953
422,0.5207768847195975,0.5212744326799175,0.013650930617085558,38.14955180182303,2087.21875,657.71875,28228
124,0.5373024803091825,0.5381786723054179,0.014162832010983561,37.9375028873105,1964.0,591.125,27079
423,0.5158386791983689,0.515008544009835,0.013652192819352885,37.784309526242076,1905.125,608.5,27431
403,0.48680745103672846,0.48678829341418395,0.013078823572374717,37.22104272933005,1940.5625,669.8125,28534
30,0.47075198450790123,0.4708832224529639,0.012661751435630668,37.1790574867223,2447.2291666666674,880.6319444444453,36808
404,0.5069221850917275,0.5075935275805067,0.01374305876365833,36.8856885362533,2071.5,677.8125,28721
333,0.4781941309255079,0.4788581216236631,0.012998380907647026,36.7887457924997,2046.375,722.375,33460
