,dstat,bootmean,bootstd,Z,ABBA,BABA,nloci
400,0.21463991053153628,0.2144112430035298,0.017724533083418505,12.10976388045642,1199.2291666666654,775.3958333333343,28358
402,0.20351514365393347,0.2047764344401682,0.017939106522413723,11.344775917332049,1159.8125,767.5625,28241
220,0.18426718211033374,0.18449458488413858,0.01670580112785852,11.03013143159298,1570.005208333335,1081.4322916666677,36807
40,0.17995872753499725,0.18034480544855425,0.016678107302299166,10.790116904343755,1596.2465277777821,1109.3506944444446,37500
221,0.22205183254102132,0.22173165621868848,0.020919237500194376,10.614719228602766,996.125,634.125,24991
370,0.18293970494516495,0.18374318106104104,0.01739468294367545,10.51698990648635,1295.4791666666642,894.7916666666656,30192
372,0.17526464670030037,0.17620106820342116,0.016882613243261353,10.381369529403676,1259.40625,883.78125,30053
310,0.17881532066508324,0.17918311540407858,0.017355431062370724,10.3031333547677,1488.8437500000016,1037.1562500000007,35365
404,0.20890759725711183,0.20836794732314984,0.020329570964696772,10.276045550586847,1112.875,728.25,27625
43,0.17869400725063866,0.17815409040415978,0.017477281222766834,10.22435955415436,1398.7291666666674,974.6250000000008,36032
223,0.18143369559398254,0.18123327377545234,0.017829832929796768,10.17584944897465,1379.25,955.625,35416
222,0.1749181298563194,0.174816352927626,0.017201025677832982,10.169052307254967,1519.1875,1066.84375,36652
311,0.215,0.21583045678255375,0.021655968691102305,9.927978889641455,941.625,608.375,24102
401,0.22578828828828829,0.22597529248718634,0.02300326686369858,9.815487931612202,816.375,515.625,20413
313,0.177391401576564,0.1770064811418603,0.018395840846408818,9.643016758931887,1316.25,919.625,34150
403,0.1892928145413235,0.18997989954079852,0.01970844672281195,9.604654146702622,1046.875,713.625,27449
224,0.17490131324337574,0.17553360281998653,0.01821495424972191,9.602072607239515,1423.0625,999.375,35510
41,0.21136119507381754,0.2108331977902247,0.022248376159825466,9.500072884216985,1010.2499999999994,657.7083333333329,25384
312,0.1699457431164748,0.16996030696129197,0.017941944305629877,9.471980306122605,1442.03125,1023.09375,35231
190,0.15057851354496324,0.1498331463357183,0.01590365414619943,9.468170783941984,1725.2265625000002,1273.658854166667,39727
193,0.15517593003586982,0.1545099405372301,0.01646680012251154,9.423563101596825,1504.5625,1100.34375,38012
360,0.15837449271241022,0.15796366574266316,0.016808352118573885,9.422368807790516,1335.193923611111,970.0949652777781,31116
42,0.17106328523976358,0.17131141462787658,0.018228522871666965,9.384374501658135,1544.2604166666688,1093.104166666666,37335
44,0.16726656607463505,0.1679230199278323,0.017906683548089306,9.341013126491694,1442.4375000000007,1029.0416666666677,36136
