,dstat,bootmean,bootstd,Z,ABBA,BABA,nloci
0,-0.08697394789579159,-0.08533625703863433,0.03977395042852723,2.186706297934412,142.375,169.5,16489
2,-0.09165302782324058,-0.09243604369775324,0.043800065876014226,2.0925317346025176,138.75,166.75,15258
13,-0.08655964746616304,-0.08809571545460981,0.04150186639598854,2.085680837585889,181.375,215.75,15305
1,-0.07891061452513966,-0.07941940696985121,0.04054326046277067,1.9463312428362853,164.875,193.125,16824
15,-0.27848101265822783,-0.26149111686801746,0.16573623501456156,1.6802663137228895,14.25,25.25,1197
14,-0.06266094420600858,-0.06269176677325568,0.03992707943978118,1.5693846152838469,204.75,232.125,16259
3,0.08418367346938775,0.08205534598750468,0.059089017487270946,1.424692388691735,106.25,89.75,9579
6,-0.05537459283387622,-0.05579287266630061,0.04050054648826542,1.3672554480201986,163.125,182.25,16738
4,-0.03748661192431275,-0.03828208476143001,0.039508979970640554,0.9488124459849218,168.5,181.625,16440
11,-0.03590664272890485,-0.03585180665483043,0.039922123504426844,0.8994171546241339,201.375,216.375,16225
8,-0.03440453686200378,-0.03490351279525104,0.04156119220130979,0.827804378068816,159.625,171.0,15935
12,-0.031990521327014215,-0.0316920690762973,0.03893742779357785,0.8215879460915643,204.25,217.75,16365
9,-0.036575875486381325,-0.036091917964255094,0.047093629078158325,0.7766629202790605,154.75,166.5,14564
10,-0.029585798816568046,-0.027590798175030132,0.043192040344910344,0.6849826630163901,174.25,184.875,16101
7,-0.02280130293159609,-0.022505070905276217,0.04125687587458373,0.5526667361074429,168.75,176.625,16494
5,-0.024425811155668976,-0.02612668365424465,0.04434543937601691,0.5508077380529698,167.25,175.625,16686
