,dstat,bootmean,bootstd,Z,ABBA,BABA,nloci
400,0.21926063013451325,0.21817703434915242,0.01816254334447966,12.072132518882908,1125.4791666666658,720.6875000000003,27391
402,0.2093782563390066,0.20975392288141298,0.018177551928308285,11.518506846509812,1088.0625,711.3125,27278
370,0.18915306267661466,0.18915194679758957,0.016989935886820975,11.133241698889513,1218.6093749999989,830.9322916666665,29151
221,0.22596548890714874,0.22658758795150682,0.020837999389502083,10.843914748408489,932.5,588.75,24117
220,0.18727916687798996,0.18665310969770058,0.017290005158682894,10.83164320422079,1463.0989583333335,1001.5260416666672,35512
404,0.2170621633425535,0.21588438795381118,0.02006966075712096,10.815437588576938,1045.0,672.25,26689
223,0.18683894574352525,0.18748712484734698,0.01783180237728619,10.477849731080305,1297.4375,888.9375,34196
40,0.18135865130623563,0.18196831097000998,0.017452238381043164,10.391712933696208,1482.9947916666677,1027.664930555556,36168
43,0.18339074293673677,0.18335066351291524,0.017778476255586647,10.315324007540225,1309.7916666666667,903.8333333333339,34772
311,0.21708308117921674,0.21714276828659781,0.021383725486005922,10.151789561705778,879.875,566.0,23269
41,0.21395628634449573,0.21364381798318346,0.021236409055278405,10.074974812717498,945.9375000000002,612.5000000000002,24486
310,0.17909547382054924,0.17950891271548453,0.01779807446571304,10.062632009185393,1384.4791666666663,963.8958333333331,34137
224,0.184526950098581,0.18405725848508372,0.01847408443628633,9.988421928836582,1333.0,917.6875,34268
372,0.18439461603322818,0.18517786711527895,0.01854804448480751,9.941458582561827,1185.171875,816.140625,29018
401,0.2285427135678392,0.2285333152207245,0.023057046780446136,9.912054902089984,764.0,479.75,19711
190,0.15593597353095653,0.1560982864512966,0.015745905953836355,9.903270982827385,1615.8359374999989,1179.8828125000027,38311
360,0.16183551408293595,0.16143210067710576,0.01646173741838217,9.83101054097854,1255.876215277778,906.0067708333346,30031
13,0.15791317265449242,0.15825617955675764,0.016175169771663705,9.762690276743239,1429.0156249999995,1039.2447916666672,37367
42,0.17419140196801836,0.17408478400120353,0.01790826942711526,9.726869627294738,1433.7916666666665,1008.3854166666666,36006
222,0.1797836191071359,0.18059969090467573,0.018543282144282625,9.69535046213854,1415.90625,984.375,35363
130,0.18470048414733695,0.18307343603029802,0.019181087442444143,9.629302024797065,1073.1041666666665,738.4999999999997,26950
313,0.1796646577958112,0.17999148919570457,0.01870678474911852,9.60425108886107,1235.625,859.25,32992
103,0.17330109350752462,0.17277418811561684,0.0180458776096562,9.603361901046732,1015.96875,715.84375,27601
374,0.18622065267150612,0.18575815633111448,0.01939976139072865,9.599120778903133,1133.65625,777.71875,28306
193,0.16303401290851346,0.16212426207936403,0.017029837768629378,9.573433119183203,1419.046875,1021.203125,36690
403,0.19481498228954708,0.1948855939921364,0.020388368585375658,9.555202098381017,990.875,667.75,26531
280,0.1492023313112238,0.14957667566120608,0.01575499819967342,9.470158575728467,1508.6093749999989,1116.8802083333337,36676
100,0.16317070837009998,0.16222737988794741,0.017251880147891738,9.458140618374294,1139.6770833333314,819.927083333331,28605
133,0.18846662003575038,0.18812705030990898,0.019938433292006376,9.452428747814881,955.75,652.625,26112
312,0.17188950155593166,0.17191410224442766,0.018366315463414072,9.358953999147934,1341.59375,948.03125,34010
192,0.15215519221053597,0.15310099040563693,0.016332996945889616,9.315815873511662,1567.8671875,1153.7578125,38134
10,0.15026002462139518,0.1511471864112173,0.01620690189001484,9.27136016748341,1637.559895833332,1209.7265625000025,39090
44,0.17505359154161976,0.1741049458899046,0.019018135350865443,9.204561241786184,1347.5416666666656,946.0416666666675,34857
373,0.17409532973641706,0.17348008163256518,0.018982865438726258,9.171182838458702,1067.65625,751.03125,28111
390,0.16678191121559968,0.16772491075044235,0.01844619634558571,9.041533988415537,1054.6249999999993,753.1250000000003,27330
102,0.15541869119391585,0.15526123615603338,0.01724923713197358,9.010177667847596,1110.953125,812.078125,28474
314,0.17610172443825117,0.17634566539587299,0.019630560287678307,8.970794610930517,1266.0,886.875,32998
283,0.1559749790137832,0.1571060336349937,0.017415240954306608,8.956234336523046,1334.03125,974.03125,35273
362,0.15337197936208746,0.15358480863405868,0.0171616082271281,8.93692347082284,1210.050000000001,888.232291666667,29874
12,0.14554429555831022,0.14536254352220704,0.016309455569273726,8.923921153598105,1585.7942708333337,1182.8359374999993,38896
194,0.15342703920464285,0.15322905393998648,0.01747350644131601,8.780552416306406,1471.953125,1080.359375,36810
191,0.18108153108985625,0.18097359362172397,0.02066677883363483,8.761962013893967,997.515625,691.640625,25591
282,0.14343042544886808,0.143583666449897,0.016458341870273986,8.714755506927647,1464.734375,1097.265625,36528
281,0.1779054213549453,0.17829500867609427,0.020486334831132408,8.684102003672628,935.625,653.0,24610
132,0.17719205763486207,0.1776752170797982,0.020514320937322524,8.637481015152174,1046.78125,731.65625,26841
364,0.15812581507204157,0.15690129770388084,0.018329564951483416,8.626817684466888,1147.9958333333338,834.5104166666657,29075
213,0.15612949511254595,0.1561878948505798,0.01810845483702082,8.621911505853923,1208.625,882.1875,34066
371,0.19356177650694092,0.19354061209770346,0.022477068473844324,8.611522304707178,808.75,546.4375,20765
303,0.15218622208241586,0.15216114910124695,0.01767546544857675,8.610026283334456,1144.625,842.25,32836
180,0.1296952978502949,0.12957557959465743,0.015156296488771823,8.5571892807967,1696.3313368055583,1306.8348090277848,39818
181,0.16189405057868422,0.16197058349295912,0.01897256243788591,8.533061947151715,1048.1458333333333,756.0562499999999,26295
11,0.17422159515712796,0.17456610792352648,0.020420789089452347,8.531579969508432,1014.3072916666673,713.3177083333335,26025
