,dstat,bootmean,bootstd,Z,ABBA,BABA,nloci
22,0.38695878143365453,0.38697253783951674,0.015484503067762964,24.9900677948949,1806.8749999999995,798.6458333333336,29806
62,0.38095713358950045,0.3813704672493801,0.015812145567909774,24.092690770735146,1729.5625,775.3125,28296
72,0.3796511041645659,0.3795833330091039,0.016147626319310642,23.511263925555937,1710.25,769.0,28180
2,0.38342710399027174,0.38318044342472557,0.01636253241509454,23.43323724367738,1749.137499999999,779.5645833333335,30663
32,0.374478388542579,0.37453519838162685,0.01607822049701125,23.291034515429743,1667.5,758.875,28161
12,0.359273234156072,0.35980891452674774,0.015507822161519944,23.167226862295866,1767.4375,833.125,29888
30,0.3376004259026232,0.3382668948333342,0.01503193688481797,22.458877288368242,1727.34375,855.40625,29330
52,0.3743847874720358,0.3744880310818042,0.016818406158238364,22.26042015810436,1535.875,699.125,25764
10,0.3181593604024434,0.31886069226363994,0.014813511481623945,21.47764632289365,1834.21875,948.78125,31261
20,0.33327629435090883,0.3324581596131118,0.0156342092362155,21.31711871802884,1866.739583333333,933.4895833333333,31146
0,0.33661816304844744,0.33646605146631403,0.016060211967741333,20.959758421905097,1839.6265625000008,913.0317708333332,32190
70,0.32782165968785687,0.3276372201383069,0.015857458438628395,20.673026573368848,1744.09375,882.90625,29303
42,0.3389795282136548,0.33951430267103977,0.01650491298012228,20.538098481458544,1610.625,795.125,28252
50,0.32968464946572845,0.3290952226618117,0.016176804528570513,20.380084885334366,1594.375,803.75,26795
60,0.3288897778614458,0.32841064701196626,0.016185442608740802,20.320097868922772,1764.765625,891.234375,29439
40,0.2931587254611818,0.29402949557768754,0.015682043900859203,18.6939105204979,1638.59375,895.65625,29397
33,0.30568150013993844,0.30525475465879315,0.01674665832642595,18.25328338236758,1457.875,775.25,27668
3,0.3027261316806586,0.3018691058036425,0.017596231664018032,17.204031946208886,1526.5833333333337,817.0916666666662,30061
23,0.2955681670493437,0.2955224633094479,0.017270169439731486,17.114375633707688,1557.5833333333337,846.8958333333331,29226
