,dstat,bootmean,bootstd,Z,ABBA,BABA,nloci
786,0.14242586269581867,0.14263222461037575,0.014766771432781038,9.645023852651011,2295.006423611113,1722.7710069444447,37687
2066,0.1687568316640913,0.16947635999104418,0.017680275945480106,9.544920689274273,1642.8520833333337,1168.4291666666668,27769
2050,0.1592327124691311,0.15994204749193758,0.01747239507271875,9.113387821556056,1704.0781250000005,1235.932291666667,28257
787,0.14929199946619573,0.14956047197004507,0.016612808693134206,8.986559842099163,2108.166666666665,1560.46875,36475
791,0.17138719706972208,0.17129911021070784,0.019226025593084253,8.91433313868943,1718.937500000001,1215.9375000000014,30272
2071,0.1898993345845419,0.19005331771850115,0.021336957521349478,8.90001933942696,1307.625,890.25,23481
3351,0.1699584311529432,0.16961589579273836,0.019250357901155146,8.828845262287025,1697.5,1204.3125,29791
2068,0.17775819122437272,0.17852777872089032,0.02017392676638161,8.811283657507566,1600.7083333333344,1117.5208333333335,27094
790,0.1557412852290583,0.15624261598784944,0.01775568579906564,8.771347217534897,1846.6458333333344,1348.9583333333342,34109
2048,0.14778768761053404,0.14697130940040293,0.016932911876591773,8.727836575753827,1759.0635416666644,1306.0739583333345,29078
4631,0.16473232717097114,0.16456618675880363,0.01905342155584273,8.645813387803619,1586.875,1138.0,28750
3347,0.14571237643954976,0.14588609140498235,0.0169735763165564,8.584659692337125,2062.765625,1538.078125,35840
3346,0.1373818446147734,0.1373671449031665,0.01601533944770618,8.578141291563451,2236.2005208333353,1695.9890624999998,36971
5906,0.15590338177971158,0.1560224250002879,0.01818170016933338,8.574741653845438,1695.8427083333322,1238.386458333332,28257
772,0.1405008193209971,0.14066721390190326,0.016477261010948343,8.526952339204986,1982.885416666667,1494.3333333333342,35848
1810,0.14524383047804773,0.1453245428830913,0.017094803104949263,8.49637340578652,1722.4848958333316,1285.5817708333345,28785
788,0.14424876741548176,0.1445819703337137,0.017027603382969998,8.471466252247268,2197.940972222221,1643.7777777777778,36317
3350,0.1498159387125659,0.15063971052961217,0.01773980499218325,8.445185207987338,1805.75,1335.1875,33563
2073,0.16842953560995266,0.16865749584610443,0.0200866911362039,8.385130954016525,1449.875,1031.875,25683
2054,0.15636478858363356,0.15621704959540844,0.018805598708707894,8.314799810719622,1539.609375,1123.234375,26781
793,0.14537380884589074,0.1455756200552074,0.017562647506648457,8.277442725583288,1969.4583333333342,1469.5208333333346,34074
789,0.14755690750373862,0.14801070579982187,0.01792726464833092,8.230865689678799,1870.5416666666692,1389.5000000000016,33927
1812,0.15108922007134723,0.1507115510307432,0.018360388340140265,8.229086295578483,1655.3802083333346,1220.8177083333333,27994
5911,0.18275955543507727,0.1823809705376734,0.022209861163189785,8.228757221498512,1363.5,942.125,23909
5908,0.1622463873887023,0.161205866214868,0.019744994264415578,8.217089618562346,1658.8645833333335,1195.7187499999998,27512
4627,0.13898436633773145,0.13929912274075715,0.01692118792166276,8.213629384719589,1926.09375,1456.03125,34498
2072,0.16854974071197734,0.1686889458085842,0.020541588393507816,8.20529247705341,1457.65625,1037.15625,25776
2067,0.1602623955565132,0.15976342752619468,0.019593356160743765,8.179425425727045,1514.46875,1096.09375,27116
2053,0.1651241955215148,0.16460791259454563,0.02026949898794633,8.146436950400663,1369.09375,981.03125,24355
2055,0.15674092272802437,0.1566158552378229,0.019247692431118135,8.143361771233321,1530.1875,1115.5,26672
769,0.12759472370692881,0.12673998871346,0.015668589862400772,8.143344412448517,2275.5624999999995,1760.5729166666677,38596
768,0.11910352747868937,0.1189896467019175,0.014627935732781856,8.142196524132455,2502.876302083341,1970.125954861109,40089
3349,0.14498257093338007,0.14640106505824196,0.017954201697283748,8.07513324055584,1837.375,1372.0625,33392
2134,0.1695510569001852,0.16881103550502935,0.0210572561124925,8.051906477957342,1144.625,812.75,23224
1298,0.14003139272986279,0.1400640265415649,0.017435825273071977,8.031245469414536,1719.7993055555526,1297.3093750000035,28955
1300,0.14570813208038969,0.14560110866122927,0.01815206633941493,8.027082391386086,1655.8923611111109,1234.708333333334,28132
4626,0.1323382429852251,0.1332502221744891,0.016512400932295276,8.014476121785256,2079.399999999996,1593.3541666666652,35485
535,0.14903767506301444,0.14916381327783565,0.018596478312096952,8.01429564037756,1792.5885416666672,1327.5677083333337,31334
1794,0.13992135840929984,0.139266727142389,0.017497722638756992,7.9965468248638105,1780.9401041666679,1343.7317708333342,29323
792,0.14452820223505272,0.14501901980157683,0.01808440002991567,7.991871557583913,1986.4479166666674,1484.7604166666672,34220
1875,0.14312598180324873,0.14288882294029345,0.017984351605045096,7.958362077568481,1493.2916666666674,1119.3541666666663,27578
534,0.134947350250302,0.13511778221063186,0.017001573113615193,7.937344935583256,1917.6354166666663,1461.6145833333342,35369
2129,0.14033055642179337,0.14117587175332563,0.0177095568098411,7.9240015957831575,1439.8312500000002,1085.4562499999984,27349
2049,0.14425799860073074,0.14363288628113816,0.01825585660565064,7.902012034651899,1609.953125,1204.015625,28305
5907,0.15488016039369362,0.15569862802278595,0.019613491072235582,7.896613602508454,1584.0625,1159.1875,27592
3328,0.11251162541989969,0.11183278340210265,0.014322277309136837,7.855707789439558,2427.301041666668,1936.3406249999982,39246
2069,0.1584618635115149,0.15937734783259377,0.02021730214832825,7.837933189548635,1370.75,995.75,25582
3348,0.13559097458773398,0.1364440001324233,0.017299697427797918,7.837765669234215,2142.635416666668,1630.9687499999998,35666
530,0.1185604647575777,0.1182009034708703,0.015151730669266884,7.824879371573085,2403.4852430555643,1893.976215277777,39462
