,p1,p2,p3,p4
123,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-1061', 'OAK-MOR-1060', 'OAK-MOR-729.fq.barcodeStripped', 'OAK-MOR-728.fq.barcodeStripped']",['OAK-MOR-578.fq.barcodeStripped']
27,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-1061', 'OAK-MOR-1060']","['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
74,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-662.fq.barcodeStripped'],"['OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
36,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-659.fq.barcodeStripped', 'OAK-MOR-662.fq.barcodeStripped']",['OAK-MOR-982']
67,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-659.fq.barcodeStripped', 'OAK-MOR-662.fq.barcodeStripped', 'OAK-MOR-1055', 'OAK-MOR-735.fq.barcodeStripped', 'OAK-MOR-599.fq.barcodeStripped']","['OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
69,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-659.fq.barcodeStripped', 'OAK-MOR-662.fq.barcodeStripped']","['OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
41,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-662.fq.barcodeStripped'],['OAK-MOR-982']
57,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-1061', 'OAK-MOR-1060', 'OAK-MOR-729.fq.barcodeStripped', 'OAK-MOR-728.fq.barcodeStripped']",['OAK-MOR-982']
126,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-1061', 'OAK-MOR-1060']",['OAK-MOR-578.fq.barcodeStripped']
128,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-1061'],['OAK-MOR-578.fq.barcodeStripped']
60,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-1061', 'OAK-MOR-1060']",['OAK-MOR-982']
136,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-1055', 'OAK-MOR-735.fq.barcodeStripped', 'OAK-MOR-599.fq.barcodeStripped']",['OAK-MOR-981']
29,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-1061'],"['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
76,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-735.fq.barcodeStripped', 'OAK-MOR-599.fq.barcodeStripped']","['OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
142,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-735.fq.barcodeStripped', 'OAK-MOR-599.fq.barcodeStripped']",['OAK-MOR-981']
8,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-662.fq.barcodeStripped'],"['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
50,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAKS-MOR-585'],['OAK-MOR-982']
147,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-735.fq.barcodeStripped'],['OAK-MOR-981']
40,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-659.fq.barcodeStripped'],['OAK-MOR-982']
62,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-1061'],['OAK-MOR-982']
3,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-659.fq.barcodeStripped', 'OAK-MOR-662.fq.barcodeStripped']","['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
1,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-659.fq.barcodeStripped', 'OAK-MOR-662.fq.barcodeStripped', 'OAK-MOR-1055', 'OAK-MOR-735.fq.barcodeStripped', 'OAK-MOR-599.fq.barcodeStripped']","['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
73,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-659.fq.barcodeStripped'],"['OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
17,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAKS-MOR-585'],"['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
81,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-735.fq.barcodeStripped'],"['OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
10,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-735.fq.barcodeStripped', 'OAK-MOR-599.fq.barcodeStripped']","['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
70,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-1055', 'OAK-MOR-735.fq.barcodeStripped', 'OAK-MOR-599.fq.barcodeStripped']","['OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
34,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-659.fq.barcodeStripped', 'OAK-MOR-662.fq.barcodeStripped', 'OAK-MOR-1055', 'OAK-MOR-735.fq.barcodeStripped', 'OAK-MOR-599.fq.barcodeStripped']",['OAK-MOR-982']
106,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-659.fq.barcodeStripped'],['OAK-MOR-578.fq.barcodeStripped']
102,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-659.fq.barcodeStripped', 'OAK-MOR-662.fq.barcodeStripped']",['OAK-MOR-578.fq.barcodeStripped']
107,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-662.fq.barcodeStripped'],['OAK-MOR-578.fq.barcodeStripped']
15,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-735.fq.barcodeStripped'],"['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
109,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-735.fq.barcodeStripped', 'OAK-MOR-599.fq.barcodeStripped']",['OAK-MOR-578.fq.barcodeStripped']
114,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-735.fq.barcodeStripped'],['OAK-MOR-578.fq.barcodeStripped']
7,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-659.fq.barcodeStripped'],"['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
100,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-659.fq.barcodeStripped', 'OAK-MOR-662.fq.barcodeStripped', 'OAK-MOR-1055', 'OAK-MOR-735.fq.barcodeStripped', 'OAK-MOR-599.fq.barcodeStripped']",['OAK-MOR-578.fq.barcodeStripped']
141,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-1055'],['OAK-MOR-981']
4,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-1055', 'OAK-MOR-735.fq.barcodeStripped', 'OAK-MOR-599.fq.barcodeStripped']","['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
75,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-1055'],"['OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
43,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-735.fq.barcodeStripped', 'OAK-MOR-599.fq.barcodeStripped']",['OAK-MOR-982']
116,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAKS-MOR-585'],['OAK-MOR-578.fq.barcodeStripped']
42,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-1055'],['OAK-MOR-982']
48,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-735.fq.barcodeStripped'],['OAK-MOR-982']
103,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-1055', 'OAK-MOR-735.fq.barcodeStripped', 'OAK-MOR-599.fq.barcodeStripped']",['OAK-MOR-578.fq.barcodeStripped']
9,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-1055'],"['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
37,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-1055', 'OAK-MOR-735.fq.barcodeStripped', 'OAK-MOR-599.fq.barcodeStripped']",['OAK-MOR-982']
108,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-1055'],['OAK-MOR-578.fq.barcodeStripped']
148,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-599.fq.barcodeStripped'],['OAK-MOR-981']
115,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-599.fq.barcodeStripped'],['OAK-MOR-578.fq.barcodeStripped']
82,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-599.fq.barcodeStripped'],"['OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
49,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-599.fq.barcodeStripped'],['OAK-MOR-982']
16,['OAK-MOR-986'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-599.fq.barcodeStripped'],"['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
